"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"M&amp;MFIN","N2","05-May-2017","       1000.00","       1001.00","       1001.00","       1001.00","       1001.00","       1001.00","       1001.00","        100","              100100.00","          1","        100","        100.00"
"M&amp;MFIN","EQ","08-May-2017","        329.35","        329.00","        331.15","        324.70","        326.00","        325.85","        326.93","     546354","           178616813.95","       6187","     178749","         32.72"
"M&amp;MFIN","EQ","09-May-2017","        325.85","        326.50","        327.50","        322.30","        323.35","        324.35","        325.09","     965098","           313739146.75","      18994","     359835","         37.28"
"M&amp;MFIN","EQ","10-May-2017","        324.35","        326.50","        335.40","        325.55","        331.45","        331.55","        331.56","    1418450","           470298460.35","      15543","     381077","         26.87"
"M&amp;MFIN","EQ","11-May-2017","        331.55","        333.00","        340.50","        332.85","        337.65","        337.95","        338.24","    1624976","           549633679.50","      23708","     437297","         26.91"
"M&amp;MFIN","EQ","12-May-2017","        337.95","        337.65","        339.50","        327.20","        330.65","        329.90","        331.95","    1168094","           387745514.85","      18224","     333231","         28.53"
"M&amp;MFIN","EQ","15-May-2017","        329.90","        333.45","        335.75","        330.00","        330.60","        331.40","        332.61","     702160","           233545433.85","       8263","     159596","         22.73"
"M&amp;MFIN","EQ","16-May-2017","        331.40","        332.40","        340.80","        331.50","        339.10","        339.45","        337.23","    1031595","           347880922.00","      14079","     373131","         36.17"
"M&amp;MFIN","EQ","17-May-2017","        339.45","        339.00","        339.00","        329.95","        333.00","        333.10","        333.75","     759210","           253389121.30","      14025","     236510","         31.15"
"M&amp;MFIN","N1","17-May-2017","        956.25","       1000.00","       1015.00","       1000.00","       1015.00","       1015.00","       1007.50","        100","              100750.00","          3","        100","        100.00"
"M&amp;MFIN","EQ","18-May-2017","        333.10","        331.50","        331.50","        316.90","        318.55","        318.90","        324.21","    1382437","           448195075.20","      11602","     692160","         50.07"
"M&amp;MFIN","EQ","19-May-2017","        318.90","        318.00","        323.00","        307.60","        315.90","        315.50","        316.73","    1710335","           541718925.10","      28478","     676930","         39.58"
"M&amp;MFIN","N2","19-May-2017","       1001.00","       1039.00","       1040.00","       1039.00","       1040.00","       1040.00","       1039.99","         82","               85279.00","          5","         81","         98.78"
"M&amp;MFIN","EQ","22-May-2017","        315.50","        317.30","        318.95","        309.15","        310.50","        311.55","        313.61","    1265763","           396950382.30","      25262","     601173","         47.49"
"M&amp;MFIN","N1","22-May-2017","       1015.00","       1049.00","       1049.00","       1045.00","       1045.00","       1046.00","       1048.74","        115","              120605.00","          8","        115","        100.00"
"M&amp;MFIN","EQ","23-May-2017","        311.55","        310.55","        312.90","        296.45","        305.15","        305.10","        304.36","    2210563","           672813789.35","      48358","    1278866","         57.85"
"M&amp;MFIN","N1","23-May-2017","       1046.00","       1048.00","       1049.00","       1048.00","       1049.00","       1049.00","       1048.25","        100","              104825.00","          5","        100","        100.00"
"M&amp;MFIN","N2","23-May-2017","       1040.00","       1025.00","       1025.00","       1025.00","       1025.00","       1025.00","       1025.00","         40","               41000.00","          1","         40","        100.00"
"M&amp;MFIN","EQ","24-May-2017","        305.10","        305.15","        305.15","        289.95","        293.75","        296.50","        298.34","    3283075","           979471444.95","      36097","    1808899","         55.10"
"M&amp;MFIN","N2","24-May-2017","       1025.00","       1029.00","       1029.00","       1029.00","       1029.00","       1029.00","       1029.00","         60","               61740.00","          2","         60","        100.00"
"M&amp;MFIN","EQ","25-May-2017","        296.50","        296.05","        306.15","        292.00","        301.90","        302.75","        301.21","    2020360","           608560080.90","      30675","     989260","         48.96"
"M&amp;MFIN","N1","25-May-2017","       1049.00","       1049.00","       1049.00","       1049.00","       1049.00","       1049.00","       1049.00","         10","               10490.00","          1","         10","        100.00"
"M&amp;MFIN","N2","25-May-2017","       1029.00","       1030.00","       1039.00","       1030.00","       1039.00","       1039.00","       1033.60","        250","              258400.00","          2","        250","        100.00"
"M&amp;MFIN","EQ","26-May-2017","        302.75","        301.90","        316.10","        300.00","        312.55","        313.00","        310.58","    2132982","           662470916.60","      20090","    1260023","         59.07"
"M&amp;MFIN","N1","26-May-2017","       1049.00","       1020.00","       1020.00","       1020.00","       1020.00","       1020.00","       1020.00","        100","              102000.00","          1","        100","        100.00"
"M&amp;MFIN","EQ","29-May-2017","        313.00","        315.20","        332.50","        308.00","        322.90","        325.40","        324.14","    3981370","          1290533269.30","      38805","    1638583","         41.16"
"M&amp;MFIN","N2","29-May-2017","       1039.00","       1031.00","       1031.00","       1031.00","       1031.00","       1031.00","       1031.00","        170","              175270.00","          2","        170","        100.00"
"M&amp;MFIN","EQ","30-May-2017","        325.40","        323.00","        333.90","        318.80","        332.30","        332.25","        329.16","    1596957","           525654490.85","      25252","     574056","         35.95"
"M&amp;MFIN","N2","30-May-2017","       1031.00","       1030.05","       1030.05","       1030.05","       1030.05","       1030.05","       1030.05","         25","               25751.25","          2","         25","        100.00"
"M&amp;MFIN","EQ","31-May-2017","        332.25","        341.05","        360.85","        340.00","        357.70","        358.90","        353.30","    5422549","          1915804458.05","      87840","    1571773","         28.99"
"M&amp;MFIN","N1","31-May-2017","       1020.00","       1022.00","       1022.00","       1022.00","       1022.00","       1022.00","       1022.00","         60","               61320.00","          9","         60","        100.00"
"M&amp;MFIN","EQ","01-Jun-2017","        358.90","        357.00","        365.90","        352.35","        363.00","        362.50","        359.92","    2257163","           812399165.75","      28970","     837624","         37.11"
"M&amp;MFIN","EQ","02-Jun-2017","        362.50","        363.00","        392.80","        356.30","        386.75","        388.45","        379.73","    6847217","          2600075358.00","      59344","    2577248","         37.64"
"M&amp;MFIN","N1","02-Jun-2017","       1022.00","       1024.00","       1025.00","       1024.00","       1025.00","       1025.00","       1024.88","         57","               58418.00","          2","         57","        100.00"
"M&amp;MFIN","EQ","05-Jun-2017","        388.45","        384.20","        384.60","        370.25","        375.00","        373.50","        377.27","    3300332","          1245117707.75","      33846","    1026511","         31.10"
"M&amp;MFIN","N1","05-Jun-2017","       1025.00","       1025.00","       1025.00","       1025.00","       1025.00","       1025.00","       1025.00","        100","              102500.00","          1","        100","        100.00"
"M&amp;MFIN","EQ","06-Jun-2017","        373.50","        375.00","        377.50","        359.60","        362.30","        361.60","        365.80","    2150653","           786704927.60","      35464","     901969","         41.94"
"M&amp;MFIN","EQ","07-Jun-2017","        361.60","        363.70","        374.60","        361.75","        364.10","        364.50","        367.73","    2001374","           735970114.65","      22491","     387674","         19.37"
"M&amp;MFIN","EQ","08-Jun-2017","        364.50","        366.85","        366.85","        358.70","        360.60","        361.40","        361.74","    1074392","           388646586.55","      19116","     351898","         32.75"
"M&amp;MFIN","N1","08-Jun-2017","       1025.00","       1025.00","       1025.00","       1025.00","       1025.00","       1025.00","       1025.00","        578","              592450.00","         13","        578","        100.00"
"M&amp;MFIN","EQ","09-Jun-2017","        361.40","        361.00","        364.10","        354.10","        357.80","        357.10","        359.53","    1916890","           689184575.50","      17902","     696639","         36.34"
"M&amp;MFIN","N1","09-Jun-2017","       1025.00","       1030.00","       1032.00","       1030.00","       1032.00","       1032.00","       1030.80","         20","               20616.00","          5","         20","        100.00"
"M&amp;MFIN","EQ","12-Jun-2017","        357.10","        356.00","        359.50","        347.05","        351.10","        350.15","        351.15","    2107673","           740116847.00","      18414","    1156715","         54.88"
"M&amp;MFIN","N1","12-Jun-2017","       1032.00","       1030.00","       1030.00","       1030.00","       1030.00","       1030.00","       1030.00","        100","              103000.00","          4","        100","        100.00"
"M&amp;MFIN","EQ","13-Jun-2017","        350.15","        351.10","        353.50","        344.15","        344.95","        345.30","        348.27","    3436865","          1196954501.65","      38637","    2008685","         58.45"
"M&amp;MFIN","EQ","14-Jun-2017","        345.30","        346.00","        351.90","        341.30","        350.00","        350.30","        348.23","    3401317","          1184453776.70","      43954","    1650550","         48.53"
"M&amp;MFIN","N1","14-Jun-2017","       1030.00","       1030.00","       1030.00","       1030.00","       1030.00","       1030.00","       1030.00","        100","              103000.00","          4","        100","        100.00"
"M&amp;MFIN","EQ","15-Jun-2017","        350.30","        350.75","        356.35","        346.65","        349.80","        349.90","        351.96","    2873055","          1011201761.30","      40166","    1093123","         38.05"
"M&amp;MFIN","N1","15-Jun-2017","       1030.00","       1032.00","       1032.00","       1032.00","       1032.00","       1032.00","       1032.00","          2","                2064.00","          1","          2","        100.00"
"M&amp;MFIN","EQ","16-Jun-2017","        349.90","        351.95","        353.00","        347.40","        347.75","        348.30","        349.86","    1414144","           494750647.10","      21155","     679789","         48.07"
"M&amp;MFIN","N1","16-Jun-2017","       1032.00","       1032.00","       1032.00","       1032.00","       1032.00","       1032.00","       1032.00","          6","                6192.00","          1","          6","        100.00"
"M&amp;MFIN","EQ","19-Jun-2017","        348.30","        349.45","        352.75","        347.70","        350.00","        349.95","        350.17","    2136898","           748285418.85","      36073","    1041058","         48.72"
"M&amp;MFIN","N1","19-Jun-2017","       1032.00","       1030.00","       1030.00","       1030.00","       1030.00","       1030.00","       1030.00","        100","              103000.00","          1","        100","        100.00"
"M&amp;MFIN","N2","19-Jun-2017","       1030.05","       1050.00","       1051.00","       1050.00","       1051.00","       1051.00","       1050.42","        300","              315125.00","          6","        300","        100.00"
"M&amp;MFIN","EQ","20-Jun-2017","        349.95","        352.75","        357.90","        349.10","        354.95","        354.45","        354.69","    3305964","          1172582541.95","      43012","    1149948","         34.78"
"M&amp;MFIN","N2","20-Jun-2017","       1051.00","       1047.00","       1047.00","       1047.00","       1047.00","       1047.00","       1047.00","        100","              104700.00","          1","        100","        100.00"
"M&amp;MFIN","EQ","21-Jun-2017","        354.45","        355.90","        355.90","        344.20","        344.65","        344.95","        349.24","    1306027","           456115102.20","      20786","     379107","         29.03"
"M&amp;MFIN","N1","21-Jun-2017","       1030.00","       1030.00","       1030.00","       1022.10","       1022.10","       1022.10","       1026.05","        150","              153907.50","          4","        150","        100.00"
"M&amp;MFIN","EQ","22-Jun-2017","        344.95","        346.90","        349.45","        338.25","        339.30","        340.15","        344.70","    1235630","           425922170.00","      22256","     337739","         27.33"
"M&amp;MFIN","EQ","23-Jun-2017","        340.15","        342.60","        342.60","        329.50","        330.90","        330.65","        335.01","    1430578","           479264937.85","      35565","     541976","         37.89"
"M&amp;MFIN","N1","23-Jun-2017","       1022.10","       1030.00","       1030.00","       1030.00","       1030.00","       1030.00","       1030.00","        200","              206000.00","          7","        200","        100.00"
"M&amp;MFIN","N2","23-Jun-2017","       1047.00","       1055.00","       1055.00","       1055.00","       1055.00","       1055.00","       1055.00","          5","                5275.00","          1","          5","        100.00"
"M&amp;MFIN","EQ","27-Jun-2017","        330.65","        332.50","        335.95","        321.65","        332.20","        332.00","        330.85","    3579980","          1184451299.70","      32285","    2632797","         73.54"
"M&amp;MFIN","N1","27-Jun-2017","       1030.00","       1030.00","       1030.00","       1030.00","       1030.00","       1030.00","       1030.00","        140","              144200.00","          1","        140","        100.00"
"M&amp;MFIN","EQ","28-Jun-2017","        332.00","        331.00","        340.35","        329.50","        337.90","        336.50","        337.14","    1495767","           504288755.30","      42092","     736301","         49.23"
"M&amp;MFIN","EQ","29-Jun-2017","        336.50","        338.00","        345.55","        338.00","        340.10","        340.95","        341.45","    3845625","          1313103790.50","      55621","    2492985","         64.83"
"M&amp;MFIN","N1","29-Jun-2017","       1030.00","       1030.00","       1030.00","       1030.00","       1030.00","       1030.00","       1030.00","        230","              236900.00","         12","        230","        100.00"
"M&amp;MFIN","EQ","30-Jun-2017","        340.95","        340.40","        347.50","        336.00","        347.00","        344.95","        341.35","    2008564","           685626270.35","      51957","    1130369","         56.28"
"M&amp;MFIN","EQ","03-Jul-2017","        344.95","        344.90","        354.15","        341.65","        349.05","        349.95","        349.55","    1493221","           521959800.25","      17178","     634786","         42.51"
"M&amp;MFIN","EQ","04-Jul-2017","        349.95","        352.70","        355.00","        344.60","        353.50","        352.40","        350.73","    1691036","           593102839.90","      27966","     674866","         39.91"
"M&amp;MFIN","N1","04-Jul-2017","       1030.00","       1030.00","       1030.00","       1030.00","       1030.00","       1030.00","       1030.00","         29","               29870.00","          8","         29","        100.00"
"M&amp;MFIN","EQ","05-Jul-2017","        352.40","        354.90","        360.75","        354.10","        360.00","        359.65","        358.07","    1917061","           686443544.40","      47568","     788089","         41.11"
"M&amp;MFIN","N1","05-Jul-2017","       1030.00","       1051.00","       1051.00","       1051.00","       1051.00","       1051.00","       1051.00","          2","                2102.00","          1","          2","        100.00"
"M&amp;MFIN","EQ","06-Jul-2017","        359.65","        359.00","        366.30","        358.05","        358.60","        360.45","        362.13","    2728107","           987939232.10","      28293","    1539328","         56.42"
"M&amp;MFIN","N2","06-Jul-2017","       1055.00","       1045.00","       1046.00","       1045.00","       1046.00","       1046.00","       1045.22","        115","              120200.00","          2","        115","        100.00"
"M&amp;MFIN","EQ","07-Jul-2017","        360.45","        358.90","        364.20","        356.45","        361.55","        360.70","        361.48","    1315378","           475476735.20","      18013","     633891","         48.19"
"M&amp;MFIN","EQ","10-Jul-2017","        360.70","        367.85","        367.95","        342.00","        366.40","        366.40","        365.40","     185564","            67805995.00","       2613","     103803","         55.94"
"M&amp;MFIN","N2","10-Jul-2017","       1046.00","       1046.00","       1066.00","       1046.00","       1066.00","       1066.00","       1050.44","        135","              141810.00","          3","        135","        100.00"
"M&amp;MFIN","EQ","11-Jul-2017","        366.40","        366.50","        367.95","        358.20","        359.20","        359.35","        363.72","    1381208","           502370242.20","      15347","     683691","         49.50"
"M&amp;MFIN","N1","11-Jul-2017","       1051.00","       1030.00","       1030.00","       1030.00","       1030.00","       1030.00","       1030.00","         10","               10300.00","          1","         10","        100.00"
"M&amp;MFIN","EQ","12-Jul-2017","        359.35","        360.90","        366.25","        359.45","        365.00","        365.10","        362.40","    1172541","           424929709.55","      22882","     498360","         42.50"
"M&amp;MFIN","N2","12-Jul-2017","       1066.00","       1055.01","       1055.01","       1055.01","       1055.01","       1055.01","       1055.01","         50","               52750.50","          1","         50","        100.00"
"M&amp;MFIN","EQ","13-Jul-2017","        365.10","        367.80","        371.40","        363.45","        366.50","        368.45","        367.34","    1067536","           392145279.90","      18193","     303382","         28.42"
"M&amp;MFIN","EQ","14-Jul-2017","        368.45","        366.40","        373.00","        361.80","        371.70","        371.85","        367.99","    1367487","           503227273.75","      15011","     554491","         40.55"
"M&amp;MFIN","EQ","17-Jul-2017","        371.85","        374.00","        374.00","        365.40","        367.10","        367.55","        368.64","    1103312","           406725313.55","      12376","     503643","         45.65"
"M&amp;MFIN","N2","17-Jul-2017","       1055.01","       1070.02","       1070.02","       1070.02","       1070.02","       1070.02","       1070.02","         95","              101651.90","          2","         95","        100.00"
"M&amp;MFIN","EQ","18-Jul-2017","        367.55","        366.00","        369.05","        348.40","        350.00","        350.45","        356.49","    1748924","           623472388.85","      18373","     607386","         34.73"
"M&amp;MFIN","EQ","19-Jul-2017","        350.45","        350.70","        358.65","        350.70","        358.20","        358.10","        354.68","    1883438","           668018360.45","      17772","     940312","         49.93"
"M&amp;MFIN","N2","19-Jul-2017","       1070.02","       1070.00","       1075.00","       1070.00","       1075.00","       1075.00","       1073.97","        169","              181501.55","          7","        169","        100.00"
"M&amp;MFIN","EQ","20-Jul-2017","        358.10","        360.00","        362.00","        355.30","        357.20","        358.15","        358.63","     961823","           344937222.65","      17973","     364590","         37.91"
"M&amp;MFIN","N1","20-Jul-2017","       1030.00","       1025.00","       1025.00","       1025.00","       1025.00","       1025.00","       1025.00","        355","              363875.00","         16","        355","        100.00"
"M&amp;MFIN","N2","20-Jul-2017","       1075.00","       1075.00","       1075.00","       1075.00","       1075.00","       1075.00","       1075.00","          9","                9675.00","          1","          9","        100.00"
"M&amp;MFIN","EQ","21-Jul-2017","        358.15","        360.25","        361.40","        349.50","        354.25","        354.65","        355.27","    1045376","           371394812.70","      15218","     358739","         34.32"
"M&amp;MFIN","N2","21-Jul-2017","       1075.00","       1065.00","       1065.00","       1065.00","       1065.00","       1065.00","       1065.00","         20","               21300.00","          1","         20","        100.00"
"M&amp;MFIN","EQ","24-Jul-2017","        354.65","        357.90","        369.50","        350.25","        365.60","        363.35","        361.88","    4297345","          1555143764.70","      43015","     845694","         19.68"
"M&amp;MFIN","EQ","25-Jul-2017","        363.35","        366.00","        402.65","        366.00","        399.05","        399.40","        388.41","   15587126","          6054134298.50","     140704","    4390140","         28.17"
"M&amp;MFIN","N1","25-Jul-2017","       1025.00","       1030.00","       1030.00","       1030.00","       1030.00","       1030.00","       1030.00","        110","              113300.00","         22","        110","        100.00"
"M&amp;MFIN","EQ","26-Jul-2017","        399.40","        399.45","        403.40","        392.60","        395.45","        396.85","        396.95","    3751683","          1489216127.00","      50996","     820513","         21.87"
"M&amp;MFIN","EQ","27-Jul-2017","        396.85","        396.00","        404.95","        394.45","        400.00","        400.45","        400.92","    4106046","          1646191949.05","      55478","    1331049","         32.42"
"M&amp;MFIN","EQ","28-Jul-2017","        400.45","        398.95","        407.85","        394.75","        402.15","        401.65","        403.33","    3424768","          1381320590.25","      50923","    1532360","         44.74"
"M&amp;MFIN","EQ","31-Jul-2017","        401.65","        407.65","        410.50","        399.15","        400.60","        401.00","        403.45","    2947094","          1189003076.15","      67646","    1702203","         57.76"
"M&amp;MFIN","N2","31-Jul-2017","       1065.00","       1065.00","       1075.00","       1065.00","       1075.00","       1075.00","       1068.18","         66","               70500.00","          2","         45","         68.18"
"M&amp;MFIN","EQ","01-Aug-2017","        401.00","        401.10","        407.55","        398.15","        400.80","        400.65","        401.59","    1631761","           655302816.45","      47302","     898870","         55.09"
"M&amp;MFIN","N2","01-Aug-2017","       1075.00","       1070.00","       1077.95","       1070.00","       1077.95","       1077.95","       1073.94","        101","              108467.50","          3","        101","        100.00"
"M&amp;MFIN","EQ","02-Aug-2017","        400.65","        402.50","        403.95","        395.30","        398.15","        399.90","        398.82","    1377001","           549175795.50","      24899","     438391","         31.84"
"M&amp;MFIN","N2","02-Aug-2017","       1077.95","       1065.00","       1065.00","       1060.00","       1060.00","       1060.00","       1060.38","        135","              143151.00","          3","        135","        100.00"
"M&amp;MFIN","EQ","03-Aug-2017","        399.90","        402.95","        405.55","        387.00","        395.90","        395.10","        398.26","    2243319","           893417253.70","      38781","    1035173","         46.14"
"M&amp;MFIN","N2","03-Aug-2017","       1060.00","       1099.00","       1099.00","       1078.00","       1078.00","       1078.00","       1088.50","        100","              108850.00","          2","        100","        100.00"
"M&amp;MFIN","EQ","04-Aug-2017","        395.10","        395.10","        426.00","        391.90","        425.15","        423.55","        413.81","    6851961","          2835393089.20","      64369","    2395044","         34.95"
"M&amp;MFIN","EQ","07-Aug-2017","        423.55","        423.90","        427.60","        419.95","        424.70","        424.35","        423.99","    1569741","           665559950.40","      18459","     570234","         36.33"
"M&amp;MFIN","N2","07-Aug-2017","       1078.00","       1078.00","       1078.00","       1078.00","       1078.00","       1078.00","       1078.00","         50","               53900.00","          1","         50","        100.00"
"M&amp;MFIN","EQ","08-Aug-2017","        424.35","        424.85","        435.35","        414.00","        427.00","        425.55","        427.06","    2420788","          1033821362.70","      34322","     638726","         26.39"
"M&amp;MFIN","EQ","09-Aug-2017","        425.55","        426.50","        432.00","        415.00","        425.40","        423.60","        425.91","    2468408","          1051320267.45","      29795","    1333975","         54.04"
"M&amp;MFIN","N2","09-Aug-2017","       1078.00","       1055.50","       1070.00","       1055.50","       1070.00","       1070.00","       1055.64","        101","              106620.00","          2","        100","         99.01"
"M&amp;MFIN","EQ","10-Aug-2017","        423.60","        422.00","        423.00","        396.80","        413.95","        407.30","        411.40","    1834107","           754544178.70","      26605","     729838","         39.79"
"M&amp;MFIN","N2","10-Aug-2017","       1070.00","       1056.00","       1056.00","       1055.00","       1055.00","       1055.79","       1055.79","        600","              633475.00","          5","        600","        100.00"
"M&amp;MFIN","EQ","11-Aug-2017","        407.30","        401.10","        419.00","        385.90","        415.55","        411.40","        399.40","    4704952","          1879163056.65","      61325","    1714562","         36.44"
"M&amp;MFIN","N2","11-Aug-2017","       1055.79","       1051.00","       1073.95","       1051.00","       1073.95","       1073.95","       1058.55","        149","              157723.55","          2","        149","        100.00"
"M&amp;MFIN","EQ","14-Aug-2017","        411.40","        412.00","        426.70","        412.00","        423.90","        425.15","        422.53","    1018472","           430333086.45","      16428","     247888","         24.34"
"M&amp;MFIN","N2","14-Aug-2017","       1073.95","       1057.00","       1057.00","       1055.00","       1055.00","       1055.00","       1056.95","        370","              391070.00","          2","        370","        100.00"
"M&amp;MFIN","EQ","16-Aug-2017","        425.15","        428.00","        430.35","        413.50","        426.00","        424.20","        420.49","    1547785","           650833395.15","      19951","     413852","         26.74"
"M&amp;MFIN","EQ","17-Aug-2017","        424.20","        424.50","        431.70","        416.75","        419.20","        420.90","        423.07","    2510605","          1062149296.60","      39052","    1044883","         41.62"
"M&amp;MFIN","N1","17-Aug-2017","       1030.00","       1032.00","       1032.00","       1032.00","       1032.00","       1032.00","       1032.00","          3","                3096.00","          1","          3","        100.00"
"M&amp;MFIN","EQ","18-Aug-2017","        420.90","        421.50","        421.50","        407.20","        416.55","        415.55","        412.11","    1648325","           679286601.15","      24505","     459660","         27.89"
"M&amp;MFIN","N2","18-Aug-2017","       1055.00","       1055.00","       1055.00","       1055.00","       1055.00","       1055.00","       1055.00","         30","               31650.00","          1","         30","        100.00"
"M&amp;MFIN","EQ","21-Aug-2017","        415.55","        416.25","        418.90","        402.50","        404.35","        403.95","        408.36","    1982255","           809464631.40","      31607","     847968","         42.78"
"M&amp;MFIN","N2","21-Aug-2017","       1055.00","       1055.00","       1055.00","       1055.00","       1055.00","       1055.00","       1055.00","         40","               42200.00","          1","         40","        100.00"
"M&amp;MFIN","EQ","22-Aug-2017","        403.95","        405.25","        414.60","        397.40","        406.00","        404.75","        406.10","    2350365","           954486709.75","      38059","     939039","         39.95"
"M&amp;MFIN","N2","22-Aug-2017","       1055.00","       1055.00","       1055.00","       1050.00","       1050.00","       1050.00","       1050.63","        200","              210125.00","          3","        200","        100.00"
"M&amp;MFIN","N3","22-Aug-2017","       1000.00","       1140.00","       1140.00","       1140.00","       1140.00","       1140.00","       1140.00","         25","               28500.00","          1","         25","        100.00"
"M&amp;MFIN","EQ","23-Aug-2017","        404.75","        407.00","        412.25","        403.05","        411.65","        410.50","        407.96","    1171918","           478091634.05","      27358","     281531","         24.02"
"M&amp;MFIN","EQ","24-Aug-2017","        410.50","        412.50","        413.00","        405.50","        410.00","        409.65","        408.93","    1382709","           565431795.00","      21265","     612804","         44.32"
"M&amp;MFIN","EQ","28-Aug-2017","        409.65","        410.80","        421.05","        407.00","        419.80","        418.40","        416.91","    1786058","           744630258.65","      35866","     570470","         31.94"
"M&amp;MFIN","N2","28-Aug-2017","       1050.00","       1051.05","       1056.00","       1051.05","       1053.00","       1053.00","       1051.40","        330","              346961.00","         10","        330","        100.00"
"M&amp;MFIN","EQ","29-Aug-2017","        418.40","        418.10","        423.75","        410.00","        410.55","        411.40","        417.15","    1376432","           574171859.50","      22673","     322748","         23.45"
"M&amp;MFIN","N2","29-Aug-2017","       1053.00","       1063.99","       1065.00","       1063.99","       1065.00","       1064.09","       1064.09","        100","              106409.10","          2","        100","        100.00"
"M&amp;MFIN","EQ","30-Aug-2017","        411.40","        415.00","        426.70","        415.00","        425.00","        425.35","        423.51","    2002080","           847893822.40","      38044","     720562","         35.99"
"M&amp;MFIN","EQ","31-Aug-2017","        425.35","        425.95","        432.25","        423.60","        427.00","        427.50","        428.18","    3379891","          1447217855.10","      43677","    1385519","         40.99"
"M&amp;MFIN","N2","31-Aug-2017","       1064.09","       1064.00","       1064.00","       1064.00","       1064.00","       1064.00","       1064.00","          5","                5320.00","          1","          5","        100.00"
"M&amp;MFIN","EQ","01-Sep-2017","        427.50","        430.30","        438.95","        425.55","        438.50","        435.30","        431.16","    1361659","           587099374.10","      22391","     418141","         30.71"
"M&amp;MFIN","N2","01-Sep-2017","       1064.00","       1060.00","       1060.00","       1056.50","       1060.00","       1060.00","       1059.18","         85","               90030.00","          4","         85","        100.00"
"M&amp;MFIN","EQ","04-Sep-2017","        435.30","        439.20","        443.20","        419.55","        425.45","        425.70","        429.72","    1809522","           777593570.50","      28068","     549849","         30.39"
"M&amp;MFIN","N1","04-Sep-2017","       1032.00","       1037.00","       1037.00","       1037.00","       1037.00","       1037.00","       1037.00","         10","               10370.00","          1","         10","        100.00"
"M&amp;MFIN","EQ","05-Sep-2017","        425.70","        428.15","        440.80","        425.70","        438.00","        438.45","        434.32","    1331374","           578240526.55","      15149","     404605","         30.39"
"M&amp;MFIN","N2","05-Sep-2017","       1060.00","       1067.50","       1070.00","       1067.50","       1070.00","       1070.00","       1068.88","        200","              213775.00","          5","        200","        100.00"
"M&amp;MFIN","EQ","06-Sep-2017","        438.45","        435.00","        448.50","        430.40","        446.00","        446.60","        439.91","    2194303","           965304660.10","      26520","     516488","         23.54"
"M&amp;MFIN","N2","06-Sep-2017","       1070.00","       1065.00","       1065.00","       1065.00","       1065.00","       1065.00","       1065.00","        135","              143775.00","          2","        135","        100.00"
"M&amp;MFIN","EQ","07-Sep-2017","        446.60","        449.00","        451.00","        440.30","        441.20","        441.85","        445.81","    1326142","           591205534.00","      19630","     231784","         17.48"
"M&amp;MFIN","EQ","08-Sep-2017","        441.85","        444.45","        451.00","        439.85","        445.90","        446.35","        445.66","    1230772","           548502647.65","      16160","     366408","         29.77"
"M&amp;MFIN","EQ","11-Sep-2017","        446.35","        447.35","        455.55","        444.05","        450.00","        451.00","        451.10","    1601902","           722622791.25","      24303","     497873","         31.08"
"M&amp;MFIN","EQ","12-Sep-2017","        451.00","        451.90","        453.05","        446.05","        448.40","        448.70","        449.03","     800158","           359291348.35","       6122","     404705","         50.58"
"M&amp;MFIN","N2","12-Sep-2017","       1065.00","       1062.01","       1071.50","       1062.00","       1071.50","       1071.06","       1064.48","        763","              812200.40","          7","        663","         86.89"
"M&amp;MFIN","EQ","13-Sep-2017","        448.70","        449.70","        451.90","        437.45","        439.50","        441.45","        445.27","    1720166","           765944709.60","      14362","     941494","         54.73"
"M&amp;MFIN","EQ","14-Sep-2017","        441.45","        443.70","        444.90","        433.25","        435.00","        434.50","        436.37","     926419","           404261466.95","      10844","     398067","         42.97"
"M&amp;MFIN","N2","14-Sep-2017","       1071.06","       1062.00","       1070.00","       1062.00","       1070.00","       1070.00","       1067.09","        550","              586900.00","          8","        400","         72.73"
"M&amp;MFIN","EQ","15-Sep-2017","        434.50","        432.65","        436.95","        425.30","        432.50","        432.75","        431.40","    1352502","           583473877.00","      15880","     644809","         47.68"
"M&amp;MFIN","N2","15-Sep-2017","       1070.00","       1061.01","       1061.01","       1061.01","       1061.01","       1061.01","       1061.01","         20","               21220.20","          3","         20","        100.00"
"M&amp;MFIN","EQ","18-Sep-2017","        432.75","        433.40","        440.80","        433.40","        436.35","        436.35","        438.03","     718793","           314853145.95","       9533","     313563","         43.62"
"M&amp;MFIN","N2","18-Sep-2017","       1061.01","       1065.00","       1065.00","       1062.00","       1062.00","       1062.00","       1062.36","        300","              318707.00","          4","        300","        100.00"
"M&amp;MFIN","EQ","19-Sep-2017","        436.35","        436.50","        439.85","        430.90","        431.70","        432.35","        433.96","     783156","           339855356.10","       9591","     383464","         48.96"
"M&amp;MFIN","EQ","20-Sep-2017","        432.35","        432.00","        433.25","        422.95","        424.85","        425.45","        427.31","     870561","           371995880.00","      11081","     306988","         35.26"
"M&amp;MFIN","N2","20-Sep-2017","       1062.00","       1065.00","       1070.00","       1065.00","       1070.00","       1070.00","       1066.00","         50","               53300.00","          3","         50","        100.00"
"M&amp;MFIN","EQ","21-Sep-2017","        425.45","        424.00","        427.90","        414.00","        424.00","        424.30","        420.45","    2331048","           980082782.15","      29827","    1394688","         59.83"
